keyword_count,years_experience,word_count,role_count,education_level,cert_count,sentiment_score,public_repos,followers,github_years,avg_stars_per_repo,connections,num_skills,has_linkedin,relevant_skills,resume_score,github_score,linkedin_score,total_score
1,4,210,1,0,0,0.3069913435410972,3,64,6,5.494796106652902,25,6,1,2,19.06991343541097,13.0,19,44.82871051814658
2,3,182,2,1,1,0.27302838193069645,8,23,0,0.29460035195963596,13,6,1,0,34.73028381930696,8.294600351959636,15,73.59114256075806
3,0,129,0,3,0,0.22410002533972456,7,10,0,1.3398034416037428,291,4,1,1,26.241000253397246,8.339803441603742,20,59.87427982712468
4,0,179,1,1,2,0.20405645480953605,1,29,2,0.5992090383360161,124,5,1,1,34.04056454809536,3.5992090383360162,19,57.000771227679934
2,6,217,1,1,1,0.1657289378520102,6,9,0,2.8091065497030403,135,5,0,0,34.657289378520105,8.80910654970304,12,62.12844622032672
2,2,114,2,2,1,0.22099726215246313,8,200,1,2.557605614709015,69,7,1,1,37.20997262152463,13.557605614709015,18,72.29275377290679
2,0,177,0,1,0,0.34596548295855095,2,5,0,0.30370525940085147,64,4,1,2,14.45965482958551,2.3037052594008514,18,28.945660886205268
0,0,155,2,1,0,0.11694877017224586,0,44,3,4.191585331533961,11,4,1,2,16.16948770172246,7.191585331533961,17,37.2338940232583
2,3,221,1,1,0,0.15979185248759264,0,49,8,0.3992766135082961,82,7,1,3,23.597918524875926,5.399276613508296,22,56.144530179514206
3,0,153,1,1,1,0.19244900274331928,2,38,15,3.191652206242102,28,6,1,2,25.924490027433194,10.191652206242102,19,50.313455065718415
1,0,126,1,3,1,0.30009326791956686,2,54,1,1.2212195791763059,377,5,1,2,31.000932679195667,4.221219579176306,26,63.19874252497623
5,2,163,1,0,0,0.22233023395522056,4,6,2,0.795804438642863,159,6,1,1,26.223302339552205,6.795804438642863,20,56.39289676604534
1,3,204,1,1,0,0.2983481895545191,1,40,5,0.3445189301330388,53,2,1,2,21.98348189554519,6.344518930133039,14,41.024784145402606
3,3,156,2,0,1,0.3034109990503601,9,16,0,0.3669186223340375,16,8,1,0,33.0341099905036,9.366918622334037,15,58.162678060081596
1,0,136,1,1,0,0.25920368258199805,1,140,3,2.1687712665036547,153,3,1,3,15.592036825819982,7.168771266503654,20,46.919777718802294
1,3,173,1,2,1,0.09360063834344466,1,71,1,1.598929143074484,13,3,1,2,29.936006383434446,3.598929143074484,15,52.4553836885713
3,0,115,1,1,1,0.3661093911896715,3,179,0,0.26041196250927684,20,2,1,0,27.661093911896714,4.260411962509277,9,43.16239251031068
3,1,137,0,0,1,0.3412380671092701,3,1,1,0.23913944765327738,23,4,1,3,19.412380671092702,4.239139447653278,19,42.58674837733146
3,4,195,0,1,0,0.20635400505023369,1,16,0,0.15011654660434867,81,5,0,0,24.063540050502336,1.1501165466043486,11,39.150435455872845
1,3,216,1,0,0,0.06182297575164453,1,10,3,2.7233388957771165,154,6,0,0,14.618229757516445,6.7233388957771165,13,24.233887229777448
5,5,209,1,0,1,0.0439501842125643,0,0,0,2.4887709127021456,37,3,1,2,35.439501842125644,2.4887709127021456,15,60.306170903267976
0,3,178,0,2,2,0.22543156265537104,6,13,1,0.12041527309972494,8,4,1,2,28.254315626553712,7.1204152730997246,17,51.71194430145301
1,2,145,1,2,0,0.1298249557869214,7,56,0,1.6431890974042564,62,5,1,0,23.298249557869212,8.643189097404257,16,44.26660191188987
4,0,182,1,3,0,0.028281086663962146,3,13,5,0.17695469525617727,137,8,1,1,32.28281086663962,8.176954695256176,19,62.45708515502167
0,1,173,1,2,1,0.042063430063699836,6,35,2,4.681524730108743,25,2,1,3,22.420634300636998,12.681524730108743,15,52.95930712197815
5,0,128,1,1,2,0.15300174266699917,6,109,2,4.752838310747188,24,4,1,3,36.53001742666999,13.752838310747187,19,64.40072277895948
2,0,176,0,0,1,0.21949295738109784,0,59,2,2.3962000976117057,294,3,1,1,13.194929573810978,4.396200097611706,18,35.92882856677242
1,10,266,2,2,2,0.34057130510158273,16,25,1,5.212492885290752,308,3,1,1,40.0,16.0,19,75.18667538555356
0,1,135,2,2,0,0.2484220774346842,8,23,0,3.336816255217897,465,5,0,0,24.48422077434684,11.336816255217897,19,54.681452409727335
0,6,206,1,2,0,0.16185954695285856,1,30,4,3.526793940392988,164,7,1,3,28.618595469528586,8.526793940392988,24,69.2654884072848
4,2,155,0,1,1,0.23799495576727994,1,9,0,1.6865817674294707,20,6,1,1,28.3799495576728,2.6865817674294705,17,47.96575464336562
2,4,269,2,1,1,0.2290567585588658,0,50,0,0.7307372442737893,23,8,1,1,36.29056758558866,0.7307372442737893,17,53.37178117237009
2,2,185,2,2,0,0.2739545207195939,0,22,3,0.4912873707720273,41,2,1,2,32.73954520719594,3.491287370772027,13,45.82899374551869
1,2,175,2,2,0,0.19600578864161358,6,95,0,0.7926144061608568,38,7,0,0,28.960057886416134,6.792614406160856,10,41.62847468894832
0,2,184,0,3,1,0.3036197751012111,3,70,1,1.9803882273184694,313,10,1,3,27.03619775101211,5.980388227318469,27,61.97679888792325
2,0,191,1,0,0,0.28244518002274854,7,47,1,0.37907071358869376,155,4,1,0,13.824451800227486,8.379070713588694,16,35.8544220663016
1,3,177,2,1,0,0.20827000036385704,6,22,1,0.5985385217945808,128,4,1,0,26.08270000363857,7.5985385217945804,15,47.74159164142945
3,0,132,1,1,1,0.18807756437340958,4,11,3,1.262452399871948,20,0,0,0,25.880775643734097,8.262452399871949,0,35.13407045951731
0,0,175,1,2,1,0.29197484789904266,5,74,2,0.5306675945018401,240,3,1,1,22.919748478990428,7.53066759450184,17,47.76886333652907
1,3,174,1,0,1,0.12865256818929616,0,33,3,1.776590912879866,175,4,1,1,20.28652568189296,4.7765909128798665,18,43.73792187934997
1,0,117,1,0,0,0.04933871708566062,1,12,3,5.132477116111819,17,9,1,1,8.493387170856606,9.0,17,35.149971336656876
4,8,192,0,3,1,0.04877020083160044,5,10,1,2.7573617603427443,204,9,1,1,40.0,8.757361760342745,21,72.88036435146303
3,9,285,1,0,1,0.1203625524910491,0,9,1,2.195784780607738,31,9,1,3,38.20362552491049,3.195784780607738,21,75.6045641988306
2,7,223,0,2,1,0.265965229877725,0,75,1,1.7480027136890743,8,6,0,0,37.659652298777246,2.7480027136890746,10,56.554208472006195
2,1,142,1,1,1,0.15772011453901363,9,13,1,1.3386578387709394,106,10,1,3,24.577201145390138,11.338657838770938,23,57.10440846427131
2,0,142,1,2,0,0.2204516002811226,5,37,12,0.4129757105250738,106,2,1,2,23.204516002811225,10.412975710525075,15,54.6950257384517
2,7,244,1,1,0,0.1504703929118931,1,30,5,4.502082313150113,9,3,1,1,31.504703929118932,10.502082313150112,13,49.73783225555632
2,1,151,0,3,0,0.1512642634016034,5,43,0,0.5714639556134405,38,2,1,0,24.512642634016032,5.57146395561344,9,36.252818744999125
1,10,206,1,3,0,0.09745363254888464,7,104,0,0.19150008373087132,493,7,0,0,40.0,8.19150008373087,19,70.72591469006413
0,9,249,2,0,1,0.19081043745843118,1,101,0,2.772710159756036,113,8,1,1,34.90810437458431,4.772710159756036,19,62.06014657402766
4,5,236,0,0,1,0.18248362642210433,0,29,0,0.3862365466796682,130,10,1,1,28.824836264221045,0.3862365466796682,19,51.21875290346874
0,1,194,0,1,1,0.2412665023181822,13,0,0,0.9300990407978332,23,4,1,1,14.412665023181821,10.930099040797833,15,37.39127463812167
3,1,143,0,1,1,0.22876976070117178,2,27,2,0.05738530719262838,8,4,1,2,23.28769760701172,4.057385307192629,17,41.427864031898935
1,5,238,2,2,0,0.18028526190415872,0,46,5,0.29483863863655957,32,8,1,2,34.80285261904159,5.294838638636559,19,59.75344847143035
2,1,166,1,1,0,0.04939111549398245,3,40,4,0.3803936850483318,28,5,1,0,18.493911154939823,7.380393685048332,15,39.61285619813509
2,0,187,1,1,0,0.3070579467578278,7,52,0,0.11189268556672852,26,9,1,2,19.070579467578277,7.111892685566729,19,49.62335088821247
5,2,187,0,0,0,0.19149556609619767,1,8,1,2.138050410290902,21,5,1,2,20.914955660961976,4.1380504102909015,19,42.66633597024956
1,8,184,1,2,0,0.2079642689893897,1,51,2,3.628105812664224,85,8,1,0,36.079642689893895,6.628105812664224,16,57.173684522106406
1,3,232,2,3,1,0.3600495065811058,1,10,4,0.9346238107451204,39,8,1,3,40.0,5.93462381074512,21,58.80541746782714
5,2,171,2,1,2,0.29082221265959507,20,69,5,4.152118164792212,171,5,1,2,40.0,19.152118164792213,22,85.52876933536514
1,0,167,1,1,0,0.24464491988167306,1,20,7,0.4799350036804185,20,6,0,0,15.44644919881673,6.479935003680419,10,33.538271063969745
1,2,129,0,0,0,0.19976942126291747,4,61,2,0.7872423214527591,62,8,1,1,8.997694212629174,6.787242321452759,18,22.354923874113812
3,13,295,0,1,1,0.1988354451165847,12,2,3,0.3267727124569791,1,10,0,0,40.0,13.326772712456979,10,65.55186601199952
0,0,183,0,1,0,0.22401144977218623,0,26,0,1.938113353943541,65,7,1,2,7.240114497721862,1.938113353943541,20,27.17234332449267
1,2,228,1,0,1,0.2406906725856632,17,61,2,1.0890047147761748,5,7,1,2,19.406906725856633,13.089004714776175,19,55.375626834317
0,6,252,0,1,1,0.3711401755784135,14,12,0,1.9001260329925984,380,6,1,2,25.711401755784134,11.900126032992599,26,63.08597842321128
0,4,206,1,1,2,0.4473266082762811,10,79,1,2.8682391872824256,156,8,1,0,32.47326608276281,13.868239187282425,18,60.31963329103607
3,3,133,1,1,0,0.22902608054035495,1,49,3,1.5780082901925727,67,4,1,3,27.29026080540355,5.578008290192573,20,61.513505376559266
3,3,183,2,1,1,-0.01532760720436327,5,44,0,1.975736496905994,9,3,1,2,34.84672392795637,6.975736496905994,15,64.68230035180045
1,1,142,1,0,0,0.10482555267082799,7,21,0,5.474452867850422,89,5,1,0,11.04825552670828,12.0,16,38.11985756578686
2,1,167,2,2,1,0.3811496881871767,20,32,0,0.7106782719376026,142,6,1,0,36.81149688187177,10.710678271937603,17,66.38536834762537
0,4,153,1,2,0,0.27186526282557466,0,45,0,0.8899632185427464,21,4,1,0,25.718652628255747,0.8899632185427464,13,37.31248529412233
0,4,183,0,1,0,0.2426046487244996,7,31,0,2.529593704160606,83,3,1,2,15.426046487244996,9.529593704160606,16,32.423194553005615
4,6,194,1,0,1,0.18331620885952393,2,59,0,1.889923269665159,168,3,1,2,35.83316208859524,3.889923269665159,18,64.31157376812232
1,7,203,1,2,1,0.08109779407740157,0,28,0,0.39332679304910567,146,10,1,1,37.810977940774016,0.39332679304910567,19,53.21559724154069
4,2,153,1,3,1,0.36777897547455024,2,11,0,0.9436820244345194,162,7,1,1,40.0,2.943682024434519,20,69.3113856771694
4,2,165,1,1,1,0.11767897485259111,7,12,12,1.2616146987589067,211,8,1,2,32.17678974852591,13.261614698758907,23,71.92454534426398
4,4,198,2,1,1,0.2729311816538279,3,0,1,1.0873514498135957,277,1,1,2,40.0,5.087351449813596,16,62.523148997294484
2,3,105,1,0,0,0.06992982302458564,3,17,0,0.39269851303144315,52,5,1,0,17.699298230245855,3.3926985130314433,16,36.88741369150405
2,3,108,1,1,1,0.17846513151717236,20,69,2,5.165394229019515,84,7,1,1,28.784651315171722,17.0,18,67.29185823425763
3,4,179,2,0,1,0.29929571304529645,2,79,5,2.87364967573973,156,5,1,0,34.992957130452965,9.87364967573973,18,58.21456188649161
2,6,204,0,1,1,0.17503058275332062,4,11,3,1.3130744839054782,119,4,1,3,29.750305827533207,8.313074483905478,21,65.73546480916663
5,1,165,1,1,2,0.16315501246339725,2,159,1,2.2792500296707066,540,10,1,2,38.631550124633975,6.279250029670706,29,74.62683869316966
5,1,138,1,1,0,0.20106362683486811,2,34,2,4.551548906318484,1,1,1,3,29.01063626834868,8.551548906318484,13,58.037307772847946
1,0,150,2,1,1,0.06639971075650722,5,124,3,0.2927681683039517,43,9,1,1,23.663997107565073,9.292768168303951,17,49.34521339552264
2,2,173,2,1,0,0.047585309295398476,13,61,3,0.5763591942786046,32,2,1,3,25.475853092953983,13.576359194278604,15,54.76473178059265
1,0,127,2,1,0,0.27142364826939286,3,64,3,1.5648367515164037,30,6,1,2,20.714236482693927,7.5648367515164034,19,48.59853582669323
2,1,190,0,0,1,0.15777900743822004,7,4,6,3.209003942044554,25,3,0,0,14.5777900743822,15.209003942044554,6,38.66681126649095
4,2,175,2,0,0,0.2706484760581457,0,12,6,0.07385686738732439,123,4,1,1,28.706484760581457,5.073856867387325,17,59.83470779594124
2,1,176,1,2,1,0.3118183017150708,1,0,2,8.272603175838269,8,6,1,2,31.11818301715071,8.0,19,55.927838423245746
4,2,172,1,0,0,0.3198642608995464,3,62,1,1.2135962562864284,135,2,1,3,24.198642608995463,5.213596256286428,17,45.77272932278938
1,0,213,0,2,0,0.037899171542366106,0,21,3,0.8901729617693639,118,2,1,1,13.37899171542366,3.890172961769364,13,30.1729892315984
3,0,167,1,3,1,0.1302170711746102,1,77,5,0.6926698528408156,28,5,1,1,35.3021707117461,6.692669852840815,17,47.417613877758825
2,5,185,2,1,1,0.2537585307043806,3,20,0,0.3831848963825019,29,5,0,0,38.537585307043805,3.383184896382502,10,49.14623585348298
3,1,184,2,1,2,0.2553001671903652,0,85,14,3.1363415597332436,99,4,1,3,38.55300167190365,8.136341559733243,20,64.24010611597771
3,0,100,1,1,1,0.42494375841962906,1,7,0,6.220678131208229,143,2,1,2,28.24943758419629,6.0,15,62.43995096423874
1,2,173,0,2,1,0.10923864667669185,3,9,1,1.0676589053642762,209,4,1,1,23.092386466766918,5.067658905364276,19,48.4523987989923
3,4,199,1,3,0,0.3168168401454098,4,20,6,6.090714752019974,191,7,1,1,40.0,14.0,20,76.46741159485943
1,0,153,2,2,0,0.23722746100385403,13,26,0,3.4722440645715746,334,7,1,1,25.37227461003854,13.472244064571575,23,54.50119104131421
3,2,159,1,0,0,0.03597641333365301,5,21,1,1.311899824367781,87,10,1,2,18.35976413333653,7.3118998243677815,20,45.358024562805824
4,0,119,1,1,1,0.14521847632734053,2,72,0,2.241876409815731,239,6,1,2,28.452184763273404,4.241876409815731,23,60.37455439597705
2,0,126,0,1,1,0.22625280123233252,13,5,1,1.1418030935190455,165,6,0,0,18.262528012323326,12.141803093519046,13,55.987563884811706
3,2,173,1,1,0,0.029563329170373437,7,21,0,1.6361668157527416,225,6,1,1,23.295633291703734,8.636166815752741,21,49.51031021043714
3,2,136,1,0,1,-0.007390600497164612,1,90,1,0.11959839131303654,1,8,1,3,22.926093995028353,2.1195983913130365,21,36.96779593739382
3,3,233,2,0,1,0.023875742136335643,0,3,1,2.3831892968815573,337,2,1,2,30.238757421363356,3.3831892968815573,19,48.74510879531204
3,3,100,1,2,0,0.2259133655084339,5,142,14,0.10854206687697367,64,5,1,3,32.25913365508434,11.108542066876973,22,61.511045014174506
1,11,250,1,1,0,0.15153327412665601,4,214,15,3.397466849456765,160,5,1,2,36.51533274126656,14.397466849456766,22,69.10291343219008
0,2,173,1,1,1,0.1380044302686382,7,4,0,3.4853321816146496,13,5,1,2,20.380044302686382,10.48533218161465,19,54.40291179915416
4,1,175,0,1,1,0.14143781648342724,6,17,3,0.5411970942705204,50,3,1,2,25.41437816483427,9.54119709427052,16,52.66949547822458
1,4,162,2,2,1,0.05758775883420622,4,23,0,0.7821269653983819,31,5,1,1,36.57587758834206,4.782126965398382,17,52.71591076547517
2,0,184,1,2,0,0.15435968171598927,20,74,0,1.3128992132257589,34,7,1,3,22.543596817159894,11.312899213225759,21,61.937512640805494
1,1,118,1,1,2,0.01796019519281644,3,45,0,1.8159652148958034,13,3,1,0,25.179601951928163,4.815965214895804,11,50.46074789384157
5,0,133,1,0,0,0.31876411393589066,0,51,10,0.6775400017991663,163,3,0,0,23.187641139358906,5.677540001799167,9,29.34013727746578
1,0,168,1,1,0,0.36923297206772177,8,70,8,1.795361967982612,0,6,1,3,16.69232972067722,14.795361967982611,21,58.3759316111248
2,9,271,1,3,2,-0.03260637133891717,1,6,0,0.7070372129173751,37,7,1,1,40.0,1.707037212917375,17,57.85644683676125
2,5,157,1,1,0,0.15308703406759117,7,89,0,0.11417953583686667,19,7,1,2,27.53087034067591,7.1141795358368665,19,48.93498322591994
1,3,259,1,1,1,0.15959885693652023,15,61,0,0.005061498957267019,88,9,0,0,25.595988569365204,10.005061498957266,11,39.325075089354854
0,1,133,1,1,0,0.1825515493382975,5,43,2,0.21328057491845978,29,5,0,0,13.825515493382975,7.21328057491846,10,28.7748713101165
0,0,110,0,1,1,0.30015304243744007,4,110,2,3.1428464309523463,29,3,1,2,13.001530424374401,10.142846430952346,15,35.53509956584097
2,0,165,1,2,1,0.1533789217806069,3,60,0,6.510629066708612,67,6,1,2,27.53378921780607,8.0,20,56.27125735536275
2,0,139,0,1,0,0.1911748537268713,2,11,4,1.1136211499383413,105,2,1,2,12.911748537268712,7.113621149938341,15,45.75558309057516
3,2,155,1,0,1,0.4979054963801388,2,28,1,1.4376848003303624,12,8,1,1,27.97905496380139,4.437684800330363,17,46.87713313186642
3,3,197,2,0,0,0.1888707092394693,5,34,7,0.31763550186603146,19,10,1,1,26.888707092394693,10.31763550186603,17,47.17352137786206
0,3,134,2,1,1,0.3766239860299406,6,2,3,1.6016044429468135,28,6,1,1,29.766239860299407,10.601604442946813,17,55.71695142939528
3,0,98,1,3,0,0.25019876573888333,5,154,1,0.31250053619146045,364,7,0,0,31.501987657388835,7.31250053619146,17,61.02452316538163
1,9,222,1,1,0,0.14462910069241505,1,6,4,1.8894541343089957,50,5,1,1,32.44629100692415,6.889454134308996,18,56.09733785075064
1,4,222,0,2,0,0.12792660128245692,3,59,5,5.413861683063521,91,3,1,2,22.279266012824568,13.0,16,54.53665224636212
3,2,153,1,2,0,0.19927274050002936,7,35,1,0.43556225792830305,27,9,1,1,29.992727405000295,8.435562257928304,17,56.27826987028947
0,2,217,2,1,1,0.08735268752534425,3,1,1,2.8926299342665747,67,5,0,0,24.873526875253443,6.892629934266575,11,43.071981225303304
1,1,196,0,0,0,0.11361340336042998,3,129,8,0.04756601958647445,7,3,1,0,6.1361340336043,9.047566019586474,11,34.11982882231855
2,0,158,1,0,0,0.15769393989742206,7,95,0,0.9415990640138391,3,5,1,2,12.57693939897422,7.941599064013839,19,34.677883416726225
2,1,170,2,2,0,0.22933435419272294,5,37,0,0.2347503802919883,63,7,1,2,30.29334354192723,5.234750380291988,20,50.3247960251333
1,4,198,2,0,0,0.3825997211741047,2,12,1,0.8691971161803285,50,6,1,3,24.825997211741047,3.8691971161803282,22,46.1512269919435
1,0,154,0,1,1,0.15150455732017373,11,6,4,0.3812000651565885,14,9,0,0,14.515045573201737,14.38120006515659,10,40.62285692570995
0,0,139,1,1,2,0.24615180463781133,0,22,4,0.9345905686434471,116,2,1,2,22.461518046378114,4.934590568643447,15,42.663267378298734
1,0,142,0,2,0,0.03721021534179483,20,14,7,1.0809304928493548,494,3,1,3,13.372102153417949,16.080930492849355,26,59.00368279345968
2,0,117,0,0,1,0.3060288640887317,0,35,2,0.7150395236249554,50,2,1,2,14.060288640887316,2.7150395236249554,14,30.395092219592687
1,5,133,2,1,1,0.027831742507304413,0,169,0,2.137846501309179,97,3,1,1,33.27831742507304,3.137846501309179,14,49.43815011424341
4,3,213,2,1,0,0.27983864721014345,11,42,2,5.022962525430266,329,7,1,2,35.798386472101434,17.0,25,79.44416922631754
1,1,164,2,1,1,0.19190750467181966,1,110,4,1.0236368131745321,178,8,1,2,26.9190750467182,7.023636813174532,22,64.42500296111488
3,0,150,0,2,1,0.18793470572602106,6,52,0,0.42723601855747484,62,5,1,1,25.879347057260212,6.427236018557474,18,44.495124834813645
1,2,181,2,0,1,0.16997352820811693,8,32,0,0.6314026300258069,133,6,1,2,23.699735282081168,8.631402630025807,21,48.73035634161589
3,1,135,1,2,1,0.06987473756079021,9,96,0,3.8483085953515928,13,7,1,2,31.6987473756079,12.848308595351593,19,63.75254273051174
0,0,119,1,1,0,0.07517294901311972,20,31,2,1.6955813388559584,71,3,1,3,10.751729490131197,13.695581338855959,18,52.609679134673804
1,1,151,1,1,1,0.28365201560389824,1,101,6,1.2139794545776794,32,7,1,3,22.836520156038983,8.213979454577679,21,46.692253842274695
2,1,201,0,1,1,0.2011936780181388,6,17,3,0.3241832686825363,17,7,1,1,20.011936780181387,9.324183268682535,17,46.286143486974716
1,2,134,2,1,0,0.1692443264818738,0,6,12,1.1946826411553424,55,6,1,1,23.69244326481874,6.194682641155342,18,43.500115826044
2,3,101,1,0,1,0.2443397950636057,2,96,0,0.652823634943772,14,4,1,0,24.443397950636058,2.652823634943772,13,42.08711552565637
2,0,134,0,1,0,0.21013102832212519,9,44,6,5.735140012710339,120,10,1,1,13.101310283221252,19.0,19,40.779998920994146
2,1,194,0,1,2,0.12070684500601199,2,109,5,4.3095393242177495,60,6,0,0,24.20706845006012,12.309539324217749,11,42.33574916633896
4,2,118,0,1,1,0.44609962258425817,4,138,1,0.17526504916706184,75,8,1,1,30.46099622584258,6.175265049167062,18,61.0279822832893
2,2,134,0,1,0,0.27407563785031075,3,2,10,1.4540429380196864,15,4,1,2,17.740756378503107,9.454042938019686,17,44.24140600550312
3,5,207,1,3,0,0.21270685733595557,5,34,1,0.5099350739957473,15,10,1,2,40.0,6.509935073995747,19,61.78321359874681
2,3,257,2,1,1,0.14863886977860605,18,23,6,1.0579014222214886,87,7,1,2,33.48638869778606,16.057901422221487,20,69.31523489841715
1,0,109,0,0,0,0.2952759689194191,0,49,6,4.18867179998384,420,8,1,1,5.952759689194191,9.18867179998384,25,39.82495519484904
2,0,108,0,1,0,0.12124321302739044,4,78,4,1.4994965248867191,10,4,1,1,12.212432130273903,9.49949652488672,15,39.515968980965575
4,3,190,1,2,0,0.11282252590307369,9,16,2,0.8135778480441139,33,4,0,0,34.128225259030735,11.813577848044114,8,43.56287928184187
2,0,186,2,2,0,0.36933256357403826,3,40,0,0.466105860126971,203,9,1,1,29.693325635740383,3.466105860126971,21,48.97609491510464
0,2,151,1,1,0,0.20306751760707092,0,61,2,3.222127060134394,7,3,1,3,16.03067517607071,5.222127060134394,17,33.47843108095229
3,8,181,1,2,0,0.12366508132848876,4,7,1,1.9590895718622736,208,5,1,2,40.0,6.959089571862274,23,73.10619580727943
0,2,183,1,1,0,0.20056856980396773,2,84,4,1.2624696862504612,74,3,1,1,16.005685698039677,7.262469686250461,14,37.23660356596648
5,1,178,1,1,1,0.2850186553848376,0,46,4,0.49048272340888105,52,2,1,3,34.850186553848374,4.490482723408881,16,62.5436687376542
2,3,233,0,2,1,0.2621254453955193,9,149,7,0.8136712161000509,37,5,1,1,29.621254453955192,15.813671216100051,17,66.58063307284718
3,1,179,1,2,0,0.29742622630864524,3,20,0,6.429938268787155,35,3,1,2,28.97426226308645,8.0,15,50.24473865206643
2,2,194,1,1,0,0.07504440972605197,13,5,4,1.468313125296618,36,10,1,1,20.75044409726052,15.468313125296618,17,52.97102713357953
5,8,222,1,2,1,0.29491491616748444,8,35,8,1.0239835443831797,216,8,1,2,40.0,14.02398354438318,23,83.49340675155157
2,1,233,1,0,0,0.18209412239488537,5,4,4,1.4738723209143052,128,6,0,0,14.820941223948854,10.473872320914305,12,44.46088779709953
2,9,228,1,2,0,0.20891007667038766,0,174,0,3.0190811386255967,110,6,1,0,40.0,4.019081138625596,17,60.54068365984363
1,7,201,0,1,0,0.32094944936447795,2,1,0,0.8313610257843381,160,4,1,1,25.20949449364478,2.831361025784338,18,41.115669841120244
1,0,204,1,0,1,0.27027256732712895,1,70,0,0.39374856200082003,29,8,1,1,15.702725673271289,1.39374856200082,17,23.592156534991005
5,0,105,0,1,1,0.2351052480954679,12,37,2,1.7586456777691428,96,3,1,2,27.351052480954678,13.758645677769143,16,46.604183957459185
1,0,94,0,1,1,0.0016003316853045457,0,22,2,2.188468393912932,61,7,0,0,13.016003316853045,4.188468393912932,11,30.56488468713702
2,0,153,1,1,1,0.19544981446197135,1,3,13,2.4945819550757844,152,5,1,2,22.954498144619713,8.494581955075784,22,55.70903060441808
0,0,149,2,1,1,0.12153246124294996,3,48,1,4.273930994093623,36,2,1,2,21.215324612429498,8.273930994093623,13,39.11227317165381
4,3,173,2,0,0,0.2711045304397363,1,44,1,0.9278017640983119,103,5,0,0,30.711045304397363,2.927801764098312,12,52.14628178977564
2,0,179,1,1,1,0.29909581870356616,1,16,2,0.15669057337858613,213,8,1,2,23.990958187035663,3.156690573378586,23,49.11293546278869
3,1,132,0,1,0,0.16979689772172368,4,120,5,6.356839808975042,51,3,1,1,17.697968977217236,15.0,14,43.755982241038524
3,5,201,0,1,1,0.1332958524211313,0,18,8,1.1419013171346633,6,4,1,2,30.332958524211314,6.141901317134663,17,59.33066908195502
3,0,139,2,1,1,0.3556300795515933,0,29,4,1.952386748899182,72,3,1,3,32.55630079551593,5.9523867488991815,18,61.70149033498278
2,5,173,1,2,1,0.13968524329863058,2,39,1,2.195057690379792,42,5,1,2,37.39685243298631,5.195057690379792,19,61.33393068988728
1,0,148,1,2,0,0.0805462492963748,6,5,3,1.5815804771048534,111,4,1,2,18.80546249296375,10.581580477104854,19,50.9746977836919
2,0,175,2,2,0,0.11673288469810561,4,134,5,0.4594743071636767,301,7,1,2,27.167328846981057,10.459474307163676,25,65.84537180255784
3,3,243,1,1,1,0.144500061188579,2,23,2,2.814162233971262,66,10,1,1,31.44500061188579,6.8141622339712615,18,67.13549724025647
3,2,187,2,2,1,0.11386369470504519,4,4,0,3.256751965036819,62,8,0,0,39.13863694705045,7.256751965036819,11,56.74028679187477
3,6,134,0,0,1,0.28453913832780725,2,24,0,1.6102841368987908,106,8,1,3,28.845391383278074,3.610284136898791,23,49.556317117439676
2,3,178,1,0,0,-0.019791344557401086,13,45,0,1.3410545435510008,10,5,1,0,16.80208655442599,11.341054543551001,15,46.27053303886332
3,4,191,2,1,1,0.11174395885544709,0,36,3,0.24193712015002494,29,5,1,2,38.11743958855447,3.241937120150025,19,60.670452080847156
2,0,178,1,2,1,0.19525025545451372,5,59,0,0.1753722888238333,251,9,1,1,27.952502554545138,5.175372288823834,22,55.689466643177234
0,0,155,1,1,1,0.22102462200022932,11,2,0,0.8297126726341896,110,8,1,1,17.210246220002293,10.829712672634189,19,46.88384409851713
4,4,227,1,0,1,0.36918348375245835,8,16,1,0.7445814925423108,1,5,1,2,33.69183483752458,9.744581492542311,19,54.47979329645753
3,4,201,2,0,1,0.35452377127636864,1,85,2,6.143346352030442,22,5,1,2,35.54523771276369,8.0,19,63.85213304293769
2,13,300,0,2,1,0.03992628440554577,1,4,1,3.0614636640063684,114,8,1,3,40.0,5.061463664006368,23,66.2656827256998
3,1,146,1,1,1,0.009195205943042045,6,96,3,2.1571740503088943,144,6,1,3,26.09195205943042,11.157174050308894,23,58.7037859985575
2,1,164,0,1,2,0.2024971262370999,0,4,0,1.4581626511129901,183,6,1,1,25.024971262371,1.4581626511129901,20,44.4922483020304
1,4,214,1,1,0,0.1326814763536912,8,89,0,0.36632589507174385,34,3,1,2,22.326814763536913,8.366325895071745,15,45.49713469511989
4,1,142,0,1,0,0.08079736580168145,6,22,2,7.675378248985259,267,4,1,1,19.807973658016813,13.0,20,54.1102232838644
3,8,206,0,1,2,0.20161208974606545,6,47,1,0.9401374971005749,80,9,1,1,40.0,7.940137497100575,18,65.7936099137437
4,5,181,1,1,1,0.22306973183344347,0,8,1,0.22617077929341378,119,5,1,1,39.230697318334435,1.2261707792934138,19,65.23094369519583
1,1,137,2,2,1,0.11610315603558224,6,3,0,1.3616424987116087,90,7,1,2,31.161031560355823,7.361642498711609,20,62.30351305701654
2,4,205,0,1,0,0.13759152549625062,5,12,6,4.142915182613259,13,8,1,2,20.375915254962507,14.142915182613258,19,53.15333025925492
